0,1201,604,1,NOT_SPEAKING
1,1201,604,1,NOT_SPEAKING
2,1201,604,1,NOT_SPEAKING
3,1201,604,1,NOT_SPEAKING
4,1201,605,1,NOT_SPEAKING
5,1201,605,1,NOT_SPEAKING
6,1201,605,1,NOT_SPEAKING
7,1201,606,1,NOT_SPEAKING
8,1201,606,1,NOT_SPEAKING
9,1201,607,1,NOT_SPEAKING
10,1202,607,1,NOT_SPEAKING
11,1202,607,1,NOT_SPEAKING
12,1202,608,1,NOT_SPEAKING
13,1202,608,1,NOT_SPEAKING
14,1202,608,1,NOT_SPEAKING
15,1203,609,1,NOT_SPEAKING
16,1203,609,1,NOT_SPEAKING
17,1203,610,1,NOT_SPEAKING
18,1203,610,1,NOT_SPEAKING
19,1203,611,1,NOT_SPEAKING
20,1203,611,1,NOT_SPEAKING
21,1204,611,1,NOT_SPEAKING
22,1204,612,1,NOT_SPEAKING
23,1204,612,1,NOT_SPEAKING
24,1205,612,1,NOT_SPEAKING
25,1205,612,1,NOT_SPEAKING
26,1206,612,1,NOT_SPEAKING
27,1207,613,1,NOT_SPEAKING
28,1207,613,1,NOT_SPEAKING
29,1208,613,1,NOT_SPEAKING
30,1209,613,1,NOT_SPEAKING
31,1209,613,1,NOT_SPEAKING
32,1210,613,1,NOT_SPEAKING
33,1210,614,1,NOT_SPEAKING
34,1211,614,1,NOT_SPEAKING
35,1211,614,1,NOT_SPEAKING
36,1211,614,1,NOT_SPEAKING
37,1211,615,1,NOT_SPEAKING
38,1211,615,1,NOT_SPEAKING
39,1211,615,1,NOT_SPEAKING
40,1210,615,1,NOT_SPEAKING
41,1210,615,1,NOT_SPEAKING
42,1210,615,1,NOT_SPEAKING
43,1210,615,1,NOT_SPEAKING
44,1210,615,1,NOT_SPEAKING
45,1210,616,1,NOT_SPEAKING
46,1209,616,1,NOT_SPEAKING
47,1209,616,1,NOT_SPEAKING
48,1209,616,1,NOT_SPEAKING
49,1208,617,1,NOT_SPEAKING
50,1208,617,1,NOT_SPEAKING
51,1207,618,1,NOT_SPEAKING
52,1206,618,1,NOT_SPEAKING
53,1204,619,1,NOT_SPEAKING
54,1203,619,1,NOT_SPEAKING
55,1201,620,1,NOT_SPEAKING
56,1199,620,1,NOT_SPEAKING
57,1197,621,1,NOT_SPEAKING
58,1195,621,1,NOT_SPEAKING
59,1193,622,1,NOT_SPEAKING
60,1192,622,1,NOT_SPEAKING
61,1191,623,1,NOT_SPEAKING
62,1190,623,1,NOT_SPEAKING
63,1189,623,1,NOT_SPEAKING
64,1189,623,1,NOT_SPEAKING
65,1189,623,1,NOT_SPEAKING
66,1189,622,1,NOT_SPEAKING
67,1190,621,1,NOT_SPEAKING
68,1191,619,1,NOT_SPEAKING
69,1193,617,1,NOT_SPEAKING
70,1195,614,1,NOT_SPEAKING
71,1197,611,1,NOT_SPEAKING
72,1200,608,1,NOT_SPEAKING
73,1202,605,1,NOT_SPEAKING
74,1205,603,1,NOT_SPEAKING
75,1208,601,1,SPEAKING
76,1210,600,1,SPEAKING
77,1212,599,1,SPEAKING
78,1214,599,1,SPEAKING
79,1216,600,1,SPEAKING
80,1217,600,1,SPEAKING
81,1218,600,1,SPEAKING
82,1218,599,1,SPEAKING
