0,1339,290,1,NOT_SPEAKING
1,1338,290,1,NOT_SPEAKING
2,1338,290,1,NOT_SPEAKING
3,1337,291,1,NOT_SPEAKING
4,1336,291,1,NOT_SPEAKING
5,1336,291,1,NOT_SPEAKING
6,1335,292,1,NOT_SPEAKING
7,1334,292,1,NOT_SPEAKING
8,1334,292,1,NOT_SPEAKING
9,1333,292,1,NOT_SPEAKING
10,1333,292,1,NOT_SPEAKING
11,1332,292,1,NOT_SPEAKING
12,1332,291,1,NOT_SPEAKING
13,1331,291,1,NOT_SPEAKING
14,1330,291,1,NOT_SPEAKING
15,1330,291,1,NOT_SPEAKING
16,1329,291,1,NOT_SPEAKING
17,1328,291,1,NOT_SPEAKING
18,1328,291,1,NOT_SPEAKING
19,1327,292,1,NOT_SPEAKING
20,1327,292,1,NOT_SPEAKING
21,1326,292,1,NOT_SPEAKING
22,1326,292,1,NOT_SPEAKING
23,1326,292,1,NOT_SPEAKING
24,1326,292,1,NOT_SPEAKING
25,1325,292,1,NOT_SPEAKING
26,1325,292,1,NOT_SPEAKING
27,1325,292,1,NOT_SPEAKING
28,1325,292,1,NOT_SPEAKING
29,1325,292,1,NOT_SPEAKING
30,1325,292,1,NOT_SPEAKING
31,1325,292,1,NOT_SPEAKING
32,1325,292,1,NOT_SPEAKING
33,1325,292,1,NOT_SPEAKING
34,1325,292,1,NOT_SPEAKING
35,1325,292,1,NOT_SPEAKING
36,1325,292,1,NOT_SPEAKING
37,1325,292,1,NOT_SPEAKING
38,1325,292,1,NOT_SPEAKING
39,1325,293,1,NOT_SPEAKING
40,1325,293,1,NOT_SPEAKING
41,1325,293,1,NOT_SPEAKING
42,1325,293,1,NOT_SPEAKING
43,1324,293,1,NOT_SPEAKING
44,1324,293,1,NOT_SPEAKING
45,1324,293,1,NOT_SPEAKING
46,1323,293,1,NOT_SPEAKING
47,1323,294,1,NOT_SPEAKING
48,1322,294,1,NOT_SPEAKING
49,1322,294,1,NOT_SPEAKING
50,1321,294,1,NOT_SPEAKING
51,1321,294,1,NOT_SPEAKING
52,1320,294,1,NOT_SPEAKING
53,1319,295,1,NOT_SPEAKING
54,1319,295,1,NOT_SPEAKING
55,1318,295,1,NOT_SPEAKING
56,1317,295,1,NOT_SPEAKING
57,1316,296,1,NOT_SPEAKING
58,1315,296,1,NOT_SPEAKING
59,1313,296,1,NOT_SPEAKING
60,1311,295,1,NOT_SPEAKING
61,1309,295,1,NOT_SPEAKING
62,1306,294,1,NOT_SPEAKING
63,1303,293,1,NOT_SPEAKING
64,1300,291,1,NOT_SPEAKING
65,1296,291,1,NOT_SPEAKING
66,1291,290,1,NOT_SPEAKING
67,1286,290,1,NOT_SPEAKING
68,1280,290,1,NOT_SPEAKING
69,1274,290,1,NOT_SPEAKING
70,1267,291,1,NOT_SPEAKING
71,1260,291,1,SPEAKING
72,1254,292,1,SPEAKING
