0,1064,283,1,NOT_SPEAKING
1,1064,283,1,NOT_SPEAKING
2,1063,283,1,NOT_SPEAKING
3,1063,284,1,NOT_SPEAKING
4,1062,284,1,NOT_SPEAKING
5,1061,284,1,NOT_SPEAKING
6,1061,285,1,NOT_SPEAKING
7,1060,285,1,NOT_SPEAKING
8,1060,285,1,NOT_SPEAKING
9,1059,285,1,NOT_SPEAKING
10,1059,285,1,NOT_SPEAKING
11,1058,285,1,NOT_SPEAKING
12,1058,284,1,NOT_SPEAKING
13,1057,284,1,NOT_SPEAKING
14,1056,284,1,NOT_SPEAKING
15,1056,284,1,NOT_SPEAKING
16,1055,284,1,NOT_SPEAKING
17,1054,284,1,NOT_SPEAKING
18,1054,284,1,NOT_SPEAKING
19,1053,285,1,NOT_SPEAKING
20,1053,285,1,NOT_SPEAKING
21,1052,285,1,NOT_SPEAKING
22,1052,285,1,NOT_SPEAKING
23,1052,285,1,NOT_SPEAKING
24,1052,285,1,NOT_SPEAKING
25,1052,285,1,NOT_SPEAKING
26,1051,285,1,NOT_SPEAKING
27,1051,285,1,NOT_SPEAKING
28,1051,285,1,NOT_SPEAKING
29,1051,285,1,NOT_SPEAKING
30,1051,285,1,NOT_SPEAKING
31,1051,285,1,NOT_SPEAKING
32,1051,285,1,NOT_SPEAKING
33,1051,285,1,NOT_SPEAKING
34,1051,285,1,NOT_SPEAKING
35,1051,285,1,NOT_SPEAKING
36,1051,286,1,NOT_SPEAKING
37,1051,286,1,NOT_SPEAKING
38,1051,286,1,NOT_SPEAKING
39,1051,286,1,NOT_SPEAKING
40,1051,286,1,NOT_SPEAKING
41,1051,286,1,NOT_SPEAKING
42,1051,286,1,NOT_SPEAKING
43,1051,286,1,NOT_SPEAKING
44,1050,286,1,NOT_SPEAKING
45,1050,286,1,NOT_SPEAKING
46,1050,287,1,NOT_SPEAKING
47,1049,287,1,NOT_SPEAKING
48,1049,287,1,NOT_SPEAKING
49,1049,287,1,NOT_SPEAKING
50,1048,287,1,NOT_SPEAKING
51,1048,287,1,NOT_SPEAKING
52,1047,287,1,NOT_SPEAKING
53,1047,288,1,NOT_SPEAKING
54,1046,288,1,NOT_SPEAKING
55,1046,288,1,NOT_SPEAKING
56,1045,289,1,NOT_SPEAKING
57,1044,289,1,NOT_SPEAKING
58,1043,289,1,NOT_SPEAKING
59,1042,289,1,NOT_SPEAKING
60,1040,289,1,NOT_SPEAKING
61,1038,288,1,NOT_SPEAKING
62,1036,287,1,NOT_SPEAKING
63,1033,286,1,NOT_SPEAKING
64,1030,285,1,NOT_SPEAKING
65,1026,284,1,NOT_SPEAKING
66,1022,283,1,NOT_SPEAKING
67,1017,283,1,NOT_SPEAKING
68,1012,283,1,NOT_SPEAKING
69,1006,284,1,NOT_SPEAKING
70,1000,284,1,NOT_SPEAKING
71,994,285,1,SPEAKING
72,989,285,1,SPEAKING
73,984,286,1,SPEAKING
74,981,286,1,SPEAKING
75,979,287,1,SPEAKING
76,979,287,1,SPEAKING
77,980,288,1,SPEAKING
78,983,288,1,SPEAKING
79,987,288,1,SPEAKING
80,993,289,1,SPEAKING
81,1000,289,1,SPEAKING
82,1008,290,1,SPEAKING
83,1017,291,1,SPEAKING
84,1027,291,1,SPEAKING
85,1037,292,1,SPEAKING
