0,1234,435,1,NOT_SPEAKING
1,1234,435,1,NOT_SPEAKING
2,1234,435,1,NOT_SPEAKING
3,1235,435,1,NOT_SPEAKING
4,1235,436,1,NOT_SPEAKING
5,1235,436,1,NOT_SPEAKING
6,1236,436,1,NOT_SPEAKING
7,1236,437,1,NOT_SPEAKING
8,1237,437,1,NOT_SPEAKING
9,1237,437,1,NOT_SPEAKING
10,1238,438,1,NOT_SPEAKING
11,1239,438,1,NOT_SPEAKING
12,1239,438,1,NOT_SPEAKING
13,1240,439,1,NOT_SPEAKING
14,1240,439,1,NOT_SPEAKING
15,1241,439,1,NOT_SPEAKING
16,1241,440,1,NOT_SPEAKING
17,1242,440,1,NOT_SPEAKING
18,1242,440,1,NOT_SPEAKING
19,1243,441,1,NOT_SPEAKING
20,1243,441,1,NOT_SPEAKING
21,1244,441,1,NOT_SPEAKING
22,1244,442,1,NOT_SPEAKING
23,1245,442,1,NOT_SPEAKING
24,1245,442,1,NOT_SPEAKING
25,1245,442,1,NOT_SPEAKING
26,1246,442,1,NOT_SPEAKING
27,1246,443,1,NOT_SPEAKING
28,1246,443,1,NOT_SPEAKING
29,1246,443,1,NOT_SPEAKING
30,1246,443,1,NOT_SPEAKING
31,1247,443,1,NOT_SPEAKING
32,1247,443,1,NOT_SPEAKING
33,1247,443,1,NOT_SPEAKING
34,1247,444,1,NOT_SPEAKING
35,1247,444,1,NOT_SPEAKING
36,1247,444,1,NOT_SPEAKING
37,1246,444,1,NOT_SPEAKING
38,1246,445,1,NOT_SPEAKING
39,1246,445,1,NOT_SPEAKING
40,1245,445,1,NOT_SPEAKING
41,1245,445,1,NOT_SPEAKING
42,1245,445,1,NOT_SPEAKING
43,1245,445,1,NOT_SPEAKING
44,1244,445,1,NOT_SPEAKING
45,1244,445,1,NOT_SPEAKING
46,1244,446,1,NOT_SPEAKING
47,1243,446,1,NOT_SPEAKING
48,1243,446,1,NOT_SPEAKING
49,1243,447,1,NOT_SPEAKING
50,1242,447,1,NOT_SPEAKING
51,1241,447,1,NOT_SPEAKING
52,1240,448,1,NOT_SPEAKING
53,1239,448,1,NOT_SPEAKING
54,1238,449,1,NOT_SPEAKING
55,1237,450,1,NOT_SPEAKING
56,1235,450,1,NOT_SPEAKING
57,1234,451,1,NOT_SPEAKING
58,1233,451,1,NOT_SPEAKING
59,1231,452,1,NOT_SPEAKING
60,1230,453,1,NOT_SPEAKING
61,1229,453,1,NOT_SPEAKING
62,1228,453,1,NOT_SPEAKING
63,1227,454,1,NOT_SPEAKING
64,1226,454,1,NOT_SPEAKING
65,1226,453,1,NOT_SPEAKING
66,1225,452,1,NOT_SPEAKING
67,1224,451,1,NOT_SPEAKING
68,1224,450,1,NOT_SPEAKING
69,1223,447,1,NOT_SPEAKING
70,1223,445,1,NOT_SPEAKING
71,1222,442,1,NOT_SPEAKING
72,1222,439,1,NOT_SPEAKING
73,1221,437,1,NOT_SPEAKING
74,1220,434,1,NOT_SPEAKING
75,1220,433,1,SPEAKING
76,1218,432,1,SPEAKING
77,1217,431,1,SPEAKING
78,1215,431,1,SPEAKING
79,1213,432,1,SPEAKING
80,1210,432,1,SPEAKING
81,1206,432,1,SPEAKING
82,1202,432,1,SPEAKING
83,1197,431,1,SPEAKING
84,1190,430,1,SPEAKING
85,1182,428,1,SPEAKING
86,1172,427,1,SPEAKING
87,1162,426,1,SPEAKING
88,1150,426,1,SPEAKING
89,1137,427,1,SPEAKING
90,1123,428,1,SPEAKING
91,1109,429,1,SPEAKING
92,1093,431,1,SPEAKING
93,1078,431,1,SPEAKING
94,1061,431,1,NOT_SPEAKING
95,1045,430,1,NOT_SPEAKING
96,1028,427,1,NOT_SPEAKING
97,1012,424,1,NOT_SPEAKING
98,996,421,1,NOT_SPEAKING
99,981,418,1,NOT_SPEAKING
100,967,415,1,NOT_SPEAKING
101,953,413,1,NOT_SPEAKING
102,940,411,1,NOT_SPEAKING
103,928,409,1,NOT_SPEAKING
104,917,408,1,NOT_SPEAKING
105,907,407,1,NOT_SPEAKING
106,898,406,1,NOT_SPEAKING
107,889,406,1,NOT_SPEAKING
108,882,406,1,NOT_SPEAKING
109,874,406,1,NOT_SPEAKING
